exact_date,next_sdi_predicted,actual_ferric,actual_sdi,actual_turbidity,last_ferric,ph_actual,last_turbidity,last_ph
6/2/2021 14:09,3.2645991453867818,6,3.28,2.13,6,8.1,3.22,8.05
6/3/2021 1:23,3.2249270576867826,6,3.24,1.68,6,8.15,2.13,8.1
6/3/2021 1:23,3.1418803779867823,6,3.15,1.52,6,8.21,1.68,8.15
6/3/2021 1:23,3.1049014753867823,6,3.11,1.71,6,8.11,1.52,8.21
6/3/2021 14:29,3.1510592108867823,6,3.16,1.52,6,8.15,1.71,8.11
6/3/2021 14:30,3.159470695586782,6,3.17,1.52,6,8.11,1.52,8.15
6/3/2021 14:31,3.159470695586782,6,3.17,1.52,6,8.11,1.52,8.15
6/3/2021 14:32,3.0687904023867816,6,3.07,1.52,6,8.01,1.52,8.11
6/3/2021 14:32,3.068713294386782,6,3.07,1.62,6,8.01,1.52,8.11
6/4/2021 1:20,2.9597139885867825,6,2.95,2.31,6,8.11,1.62,8.01
6/4/2021 1:21,3.0165584954867817,6,3.01,2.2,6,8.2,2.31,8.11
6/4/2021 1:21,3.106855762286782,6,3.11,2.2,6,8.08,2.2,8.2
6/4/2021 4:16,2.907577921886782,6,2.89,1.92,6,8.1,2.2,8.08
6/4/2021 8:58,2.806988582086782,6,2.78,1.75,6,8.19,1.92,8.1
6/4/2021 12:46,2.870088966986782,6,2.85,1.47,6,8.15,1.75,8.19
6/4/2021 20:09,2.968430005486782,6,2.96,2.07,6,8.17,1.47,8.15
6/4/2021 20:16,2.9684762702867817,6,2.96,2.01,6,8.17,1.47,8.15
6/4/2021 21:29,3.114814407986782,6,3.12,2.8,6,8.22,2.01,8.17
6/5/2021 0:52,3.0717070919867817,6,3.07,3.4,6,8.17,2.8,8.22
6/5/2021 4:32,3.001683408686782,6,2.99,2.8,6,8.2,3.4,8.17
6/5/2021 8:40,3.0272531858867824,6,3.02,2.25,6,8.17,2.8,8.2
6/5/2021 12:23,2.970790780186782,6,2.96,2.47,6,8.2,2.25,8.17
6/5/2021 20:31,2.917018764986782,6,2.9,2.61,6,8.22,2.47,8.2
6/5/2021 20:31,2.989891114386782,6,2.98,2.81,6,8.24,2.61,8.22
6/5/2021 20:31,2.989891114386782,6,2.98,2.81,6,8.24,2.61,8.22
6/6/2021 0:46,2.854865591586782,6,2.83,2.39,6,8.19,2.81,8.24
6/6/2021 13:58,2.898807878486782,6,2.88,2.35,6,8.35,2.39,8.19
6/6/2021 14:00,2.9440734497867824,6,2.93,2.24,6,8.31,2.35,8.35
6/6/2021 14:02,3.016253094786782,6,3.01,2.24,6,8.35,2.24,8.31
6/6/2021 18:00,2.843169809786782,6,2.82,3.24,6,8.2,2.24,8.35
6/6/2021 21:09,3.0009293773867824,6,2.99,3.06,6,8.23,3.24,8.2
6/7/2021 1:33,2.9552801712867818,6,2.94,2.65,6,8.19,3.06,8.23
6/7/2021 13:21,2.898984424186782,6,2.88,3.28,6,8.08,2.65,8.19
6/7/2021 13:24,2.856049555986782,6,2.83,2.98,6,8.01,3.28,8.08
6/7/2021 13:25,2.972902234586782,6,2.96,3.01,6,8.22,2.98,8.01
6/7/2021 15:52,2.943926118586782,5.5,2.91,5.91,6,8.23,3.01,8.22
6/7/2021 20:34,2.890621994886782,5.5,2.86,5.08,5.5,8.21,5.91,8.23
6/8/2021 1:04,2.961727354086782,5.5,2.94,3.27,5.5,8.19,5.08,8.21
6/8/2021 13:58,3.0277318061867824,6,3.02,3.72,6,8.18,3.27,8.19
6/8/2021 13:59,3.120634052386782,6,3.12,2.85,6,8.2,3.72,8.18
6/8/2021 13:59,3.153084301286782,6,3.16,3.94,6,8.19,2.85,8.2
6/8/2021 14:02,3.0277318061867824,5.5,3.02,3.72,5.5,8.18,3.27,8.19
6/8/2021 14:02,3.120634052386782,5.5,3.12,2.85,5.5,8.2,3.72,8.18
6/8/2021 14:03,3.153084301286782,5.5,3.16,3.94,5.5,8.19,2.85,8.2
6/8/2021 21:26,2.9491112412867824,5.5,2.93,2.81,5.5,8.08,3.94,8.19
6/8/2021 21:28,2.881705969986782,5.5,2.86,2.9,5.5,8.12,2.81,8.08
6/9/2021 0:48,2.8642852128867817,5,2.82,2.88,5.5,8.01,2.9,8.12
6/9/2021 14:15,2.9634298872867824,5,2.95,3.09,5,8.14,2.88,8.01
6/9/2021 14:16,2.981966012286782,5,2.95,3.09,5.5,8.14,2.88,8.01
6/9/2021 14:17,3.236568951086782,5,3.25,2.6,5,8.2,3.09,8.14
6/9/2021 14:17,3.187986276186782,5,3.2,4.61,5,8.18,2.6,8.2
6/9/2021 22:19,2.858952375186782,5,2.83,5.1,5,8.35,4.61,8.18
6/9/2021 22:23,2.9709409908867825,5,2.95,3.14,5,8.26,5.1,8.35
6/10/2021 1:18,2.900873299386782,5,2.88,2.99,5,8.3,3.14,8.26
6/10/2021 13:16,2.8363334547867822,5,2.81,3.69,5,8.09,2.99,8.3
6/10/2021 13:17,2.802861431686782,5,2.77,3.21,5,8.14,3.69,8.09
6/10/2021 13:17,2.873906274586782,5,2.85,3.02,5,8.03,3.21,8.14
6/11/2021 2:11,2.9638759651867823,5,2.95,3.13,5,8.09,3.02,8.03
6/11/2021 2:11,2.9275887409867822,5,2.91,3.62,5,8.21,3.13,8.09
6/11/2021 2:11,2.9275887409867822,5,2.91,3.62,5,8.21,3.13,8.09
6/11/2021 2:12,2.901332240386782,5,2.88,4.54,5,8.2,3.62,8.21
6/11/2021 11:02,2.977191928686782,5,2.96,4.34,5,8.11,4.54,8.2
6/11/2021 11:13,3.0675713605867823,5,3.06,3.87,5,8.16,4.34,8.11
6/11/2021 13:13,3.012034350286782,5,3,3.23,5,8.05,3.87,8.16
6/12/2021 1:30,2.937054911286782,5,2.92,3.56,5,8.03,3.23,8.05
6/12/2021 1:31,3.109353611086782,5,3.11,5.04,5,8.16,3.56,8.03
6/12/2021 1:31,3.0601675442867817,5,3.05,4.81,5,8.22,5.04,8.16
6/12/2021 4:25,3.0321493516867823,5,3.02,4.83,5,8.05,4.81,8.22
6/12/2021 9:02,3.177979170786782,5,3.18,4.01,5,8.04,4.83,8.05
6/12/2021 12:21,3.130258874586782,5,3.13,3.45,5,8.03,4.01,8.04
6/13/2021 1:35,2.874800909386782,5,2.85,2.95,5,8.03,3.45,8.03
6/13/2021 1:35,2.912442145686782,5,2.89,3.4,5,8.06,3.95,8.03
6/13/2021 1:36,2.964516712586782,5,2.95,3.98,5,8.19,3.4,8.06
6/13/2021 5:16,3.0752641906867817,5,3.07,4.04,5,7.96,3.98,8.19
6/13/2021 9:56,2.977069273286782,5,2.96,2.33,5,8.01,4.04,7.96
6/13/2021 14:05,3.033593744886782,5,3.03,3.74,5,8.2,2.33,8.01
6/13/2021 21:47,3.0752641906867817,5,3.07,4.04,5,7.96,3.98,8.19
6/13/2021 21:48,2.977069273286782,5,2.96,2.33,5,8.01,4.04,7.96
6/13/2021 21:49,3.033593744886782,5,3.03,3.74,5,8.2,2.33,8.01
6/13/2021 21:49,3.037761581486782,5,3.03,4.56,5,8.2,3.74,8.2
6/13/2021 21:49,3.037761581486782,5,3.03,4.56,5,8.2,3.74,8.2
6/13/2021 21:49,3.0377614811867817,5,3.03,4.56,5,8.21,3.74,8.2
6/14/2021 0:41,3.0377614811867817,5,3.03,4.56,5,8.21,3.74,8.2
6/14/2021 0:42,3.1041223254867822,5,3.1,4.47,5,8.21,4.56,8.2
6/14/2021 0:43,3.023773937886782,5,3.01,2.42,5,8.2,4.47,8.21
6/14/2021 10:15,2.880342336986782,5,2.86,2.91,5,8.08,2.42,8.2
6/14/2021 10:19,2.7461184853867824,5,2.71,2.77,5,7.97,2.91,8.08
6/14/2021 13:52,2.8186688317867823,5,2.79,2.77,5,7.97,2.91,8.08
6/14/2021 13:58,2.855154624986782,5,2.83,2.52,5,8.01,2.91,7.97
6/15/2021 0:55,2.925569167186782,5,2.88,3.46,5,8.22,10.45,8.21
6/15/2021 12:42,2.8012732311867823,5,2.77,4.22,5,8.11,3.46,8.22
6/15/2021 12:43,2.849393555686782,5,2.82,4.02,5,8.15,4.22,8.11
6/15/2021 12:45,2.903247027086782,5,2.88,3.85,5,7.99,4.02,8.15
6/15/2021 19:26,3.282282532286782,5,3.3,5.53,5,8.23,3.85,7.99
6/15/2021 19:59,3.3514205738867817,6,3.42,8.87,5,8.23,3.85,8.23
6/16/2021 0:27,3.326486434486782,7,3.37,4.71,6,8.22,8.87,8.23
6/16/2021 14:04,3.177437714586782,6,3.18,4.14,6,8.22,4.71,8.22
6/16/2021 14:05,3.285058363986782,6,3.3,3.17,6,8.18,4.14,8.22
6/16/2021 14:07,3.234298693986782,6,3.25,2.38,6,8.23,2.38,8.18
6/16/2021 18:26,3.460140213986782,6,3.5,3.51,6,8.1,2.38,8.23
6/16/2021 18:27,3.4416040889867823,6.5,3.5,3.51,6,8.1,2.38,8.23
6/16/2021 18:27,3.460140213986782,6,3.5,3.51,6,8.1,2.38,8.23
6/16/2021 18:27,3.4416040889867823,6.5,3.5,3.51,6,8.1,2.38,8.23
6/16/2021 23:54,3.4416040889867823,6.5,3.5,3.51,6,8.1,2.38,8.23
6/16/2021 23:56,3.4998529869867823,6.5,3.54,4.1,6.5,8.22,3.51,8.1
6/17/2021 0:33,3.537531284486782,7,3.6,4.36,6.5,8.19,4.1,8.22
6/17/2021 5:30,3.4492168199867823,7,3.48,2.96,7,8.24,4.36,8.19
6/17/2021 14:37,3.290080433186782,7,3.31,3.17,7,8.17,2.96,8.24
6/17/2021 14:38,3.272866436786782,7,3.29,2.92,7,8.21,3.17,8.17
6/18/2021 1:21,3.4072414138867817,7,3.44,3.95,7,8.15,2.92,8.21
6/18/2021 1:25,3.4831297326867823,7,3.52,4.21,7,8.25,3.95,8.15
6/18/2021 1:30,3.5201717058867823,7,3.56,4.35,7,8.21,4.21,8.25
6/18/2021 8:20,3.439022729686782,7,3.47,4.39,7,8.24,4.35,8.12
6/18/2021 11:12,3.3493237761867825,7,3.37,3.26,7,8.19,4.39,8.24
6/18/2021 11:13,3.3493237761867825,7,3.37,3.26,7,8.19,4.39,8.24
6/18/2021 12:28,3.3816189108867825,7,3.41,3.41,7,8.24,3.26,8.19
6/18/2021 12:28,3.3816189108867825,7,3.41,3.41,7,8.24,3.26,8.19
6/19/2021 2:23,3.479552584286782,7,3.52,6.43,7,8.25,3.41,8.24
6/19/2021 2:24,3.5241313702867822,7,3.56,9.08,7,8.25,6.43,8.25
6/19/2021 2:25,3.5523391174867824,7.5,3.6,7.28,7,8.25,9.08,8.25
6/19/2021 9:40,3.4842523735867816,7.5,3.51,5.77,7.5,8.25,7.28,8.25
6/19/2021 9:41,3.4805815622867815,7.5,3.51,3.82,7.5,8.26,5.77,8.25
6/19/2021 9:41,3.516856735486782,7.5,3.55,3.82,7.5,8.26,5.77,8.25
6/19/2021 12:58,3.138792202186782,7.5,3.14,3.25,7.5,8.24,3.82,8.26
6/19/2021 17:10,3.254227400786782,7.5,3.27,3.91,7.5,8.27,3.25,8.24
6/20/2021 0:35,3.254319930386782,7.5,3.27,3.79,7.5,8.27,3.25,8.24
6/20/2021 0:36,3.201421247186782,7.5,3.21,4.22,7.5,8.25,3.79,8.27
6/20/2021 1:28,3.1941742172867817,7,3.18,4.29,7.5,8.21,4.22,8.25
6/20/2021 5:50,3.0949127643867818,7,3.09,3.45,7,8.25,4.29,8.21
6/20/2021 9:15,3.219322771386782,7,3.23,3.02,7,8.21,3.45,8.25
6/20/2021 12:53,3.3807944883867824,7,3.41,3.41,7,8.11,3.02,8.21
6/20/2021 19:23,3.454458393586782,7,3.5,15.48,7,8.24,3.41,8.11
6/20/2021 22:51,3.5118071906867816,7,3.53,30,7,8.26,15.48,8.24
6/20/2021 22:52,3.516240900686782,7,3.53,24.25,7,8.26,15.48,8.24
6/20/2021 22:52,3.516240900686782,7,3.53,24.25,7,8.26,15.48,8.24
6/20/2021 22:52,3.516240900686782,7,3.53,24.25,7,8.26,15.48,8.24
6/20/2021 22:52,3.5162410009867817,7,3.53,24.25,7,8.25,15.48,8.24
6/20/2021 22:52,3.5162410009867817,7,3.53,24.25,7,8.25,15.48,8.24
6/21/2021 1:48,3.629176124586782,7,3.61,10.85,7,8.07,24.25,8.25
6/21/2021 1:49,3.629176124586782,7,3.61,10.85,7,8.07,24.25,8.25
6/21/2021 6:12,3.513027269286782,7,3.53,7.88,7,8.14,10.85,8.07
6/21/2021 9:38,3.459552771786782,7,3.48,5.21,7,8.18,7.88,8.14
6/21/2021 13:49,3.341009641586782,7,3.36,5.94,7,8.06,5.21,8.18
6/21/2021 21:43,3.614144208586782,7,3.66,7.82,7,8.16,5.94,8.06
6/21/2021 21:44,3.653783497286782,7,3.7,11.79,7,8.19,7.82,8.16
6/21/2021 21:44,3.653783497286782,7,3.7,11.79,7,8.19,7.82,8.16
6/21/2021 21:44,3.6352473722867824,7.5,3.7,11.79,7,8.19,7.82,8.16
6/22/2021 0:53,3.6334470437867825,7.5,3.68,8.24,7,8.1,11.79,8.19
6/22/2021 13:34,3.516162621686782,7.5,3.54,3.97,7.5,8.11,8.24,8.1
6/22/2021 13:35,3.3935443122867817,7.5,3.42,2.88,7.5,8.07,3.97,8.11
6/22/2021 13:38,3.524991244986782,7.5,3.57,3.99,7.5,8.13,2.88,8.07
6/22/2021 21:10,3.587685335686782,7.5,3.63,6.56,7.5,8.18,5.88,8.17
6/23/2021 0:56,3.436291572786782,7.5,3.46,5.98,7.5,8.18,6.56,8.18
6/23/2021 12:14,3.3544590328867825,7.5,3.37,3.68,7.5,8.12,5.98,8.18
6/23/2021 12:17,3.256246731386782,7.5,3.27,3.23,7.5,8.11,3.68,8.12
6/23/2021 13:58,3.2276698338867824,7.5,3.24,3.01,7.5,8.09,3.23,8.11
6/23/2021 17:39,3.280290377986782,7.5,3.3,4.36,7.5,8.16,3.01,8.09
6/23/2021 19:52,3.213153761586782,7,3.2,3.84,7.5,8.18,4.36,8.16
6/24/2021 0:27,3.174494266486782,7,3.18,4.1,7,8.19,3.84,8.18
6/24/2021 14:17,3.256632369986782,7,3.27,4.58,7,8.21,4.1,8.19
6/24/2021 14:18,3.3317933515867817,6.5,3.33,3.84,7,8.21,4.58,8.21
6/24/2021 14:18,3.301544924686782,6.5,3.32,3.98,6.5,8.19,3.84,8.21
6/24/2021 23:50,3.310465391486782,6.5,3.33,4.8,6.5,8.1,3.98,8.19
6/24/2021 23:54,3.339740638886782,6.5,3.36,5.78,6.5,8.13,4.8,8.1
6/25/2021 1:23,3.272031865886782,6.5,3.28,3.85,6.5,8.11,5.78,8.13
6/25/2021 13:37,3.183016613786782,6.5,3.19,4.87,6.5,8.05,3.85,8.11
6/25/2021 13:38,3.249971710486782,6.5,3.26,4.91,6.5,8.13,4.87,8.05
6/25/2021 13:38,3.293040911086782,6.5,3.31,8.02,6.5,8.18,4.91,8.13
6/25/2021 13:38,3.295354151086782,6.5,3.31,5.02,6.5,8.18,4.91,8.13
6/25/2021 13:39,3.295345926486782,6.5,3.31,5.02,6.5,9,4.91,8.13
6/26/2021 2:03,3.269620059586782,6.5,3.28,3.59,6.5,8.08,5.02,8.18
6/26/2021 2:04,3.2287385852867825,6.5,3.24,3.23,6.5,8.11,3.59,8.08
6/26/2021 2:05,3.2276925650867825,6.5,3.24,2.98,6.5,8.13,3.23,8.11
6/26/2021 2:06,3.2269977906867826,6.5,3.24,3.88,6.5,8.21,3.23,8.11
6/26/2021 2:07,3.290479343786782,6.5,3.31,3.88,6.5,8.21,3.23,8.11
6/26/2021 10:08,3.2339587976867823,6.5,3.24,5.41,6.5,8.03,5.61,8.21
6/26/2021 10:09,3.2278763906867827,6.5,3.24,5.61,6.5,8.03,3.88,8.21
6/26/2021 10:09,3.198111426686782,6,3.18,5.41,6.5,8.09,5.61,8.03
6/26/2021 10:09,3.198111426686782,6,3.18,5.41,6.5,8.09,5.61,8.03
6/26/2021 12:37,3.297428934986782,6,3.31,4.56,6,8.17,5.41,8.09
6/27/2021 1:43,3.357329001186782,6,3.38,5.41,6,8.18,4.56,8.17
6/27/2021 1:44,3.387292000286782,6,3.41,5.61,6,8.2,5.41,8.18
6/27/2021 1:44,3.397816418686782,6.5,3.44,4.09,6,8.19,5.61,8.2
6/27/2021 11:05,3.510679835286782,6.5,3.55,4.38,6.5,8.08,4.09,8.19
6/27/2021 11:07,3.4213776416867825,7,3.47,3.38,6.5,7.96,4.38,8.08
6/27/2021 11:08,3.4210537880867826,7,3.47,3.8,6.5,7.96,4.38,8.08
6/27/2021 13:39,3.356518818386782,7,3.38,3.13,7,8.06,3.8,7.96
6/28/2021 1:56,3.281240109286782,7,3.3,3.67,7,8.01,3.13,8.06
6/28/2021 1:56,3.246724512986782,7,3.26,3.8,7,7.9,3.67,8.01
6/28/2021 1:57,3.183890337086782,7,3.19,3.56,7,8.04,3.8,7.9
6/28/2021 6:00,3.255548882186782,7,3.27,3.62,7,8.03,3.56,8.04
6/28/2021 9:10,3.2307611422867817,6.5,3.22,1.27,7,7.95,3.62,8.03
6/28/2021 13:23,3.122642611486782,6.5,3.13,1.17,6.5,8.04,1.27,7.95
6/29/2021 0:35,3.0044978445867825,6.5,3,1.03,6.5,8.12,1.17,8.04
6/29/2021 0:36,2.9318771603867817,6,2.9,1,6.5,8.02,1.03,8.12
6/29/2021 1:16,2.985804169786782,6,2.98,1,6,8.12,1,8.02
6/29/2021 4:27,2.9404819646867826,6,2.93,0.95,6,8.14,1,8.12
6/29/2021 8:06,2.913000690986782,6,2.9,1.08,6,8.14,0.95,8.14
6/29/2021 12:32,2.9951191769867824,6,2.99,1.01,6,8.15,1.08,8.14
6/30/2021 0:36,3.085457530286782,6,3.09,1.15,6,8.16,1.01,8.15
6/30/2021 0:37,3.122326544586782,6,3.13,1,6,8.15,1.15,8.16
6/30/2021 1:42,3.0492643538867816,6,3.05,1,6,8.1,1,8.15
6/30/2021 19:37,3.2217858741867826,6,3.24,0.89,6,8.18,1.04,8.19
6/30/2021 21:58,3.175914240586782,6,3.19,0.91,6,8.17,0.89,8.18
7/1/2021 1:27,3.157831425586782,6,3.17,0.93,6,8.17,0.91,8.17
7/1/2021 4:10,3.058539711386782,6,3.06,1.04,6,8.18,1.07,8.16
7/1/2021 4:11,3.058371099386782,6,3.06,0.95,6,8.16,1,8.15
7/1/2021 4:11,2.903936089486782,6,2.89,1.07,6,8.16,0.95,8.16
7/1/2021 4:12,3.0313333314867816,6,3.03,1.04,6,8.18,1.07,8.16
7/1/2021 12:17,2.967469819186782,6,2.96,0.91,6,8.26,0.93,8.17
7/1/2021 12:18,3.0307445326867817,6,3.03,1.07,6,8.26,0.91,8.26
7/1/2021 13:46,2.9950793178867823,6,2.99,0.99,6,8.26,1.07,8.26
7/1/2021 16:31,3.287528232486782,6,3.3,0.98,6,8.21,4.37,8.26
7/1/2021 21:42,3.476303749686782,6.5,3.54,14.4,6,8.19,4.37,8.21
7/2/2021 0:01,3.505707697886782,6.5,3.51,9.6,6.5,8.2,14.4,8.19
7/2/2021 13:43,3.423416128886782,6.5,3.43,0.9,6.5,8.18,9.6,8.2
7/2/2021 13:44,3.3568176833867827,7,3.41,1.05,6.5,8.19,0.9,8.18
7/2/2021 13:45,3.230803915086782,7,3.25,1,7,8.2,1.05,8.19
7/2/2021 17:01,3.286009294086782,7,3.29,10,7,8.2,8.6,8.2
7/2/2021 21:33,3.372425914086782,7,3.38,10,7,8.19,10,8.2
7/3/2021 0:24,3.219584144186782,7,3.21,8.28,7,8.21,10,8.19
7/3/2021 11:55,3.146750118086782,6.5,3.13,1,6.5,8.2,8.28,8.21
7/3/2021 11:56,3.022018132686782,6.5,3.02,1.04,6.5,8.17,1,8.2
7/3/2021 13:00,3.0947113270867823,6.5,3.1,1.04,6.5,8.09,1.04,8.17
7/4/2021 1:52,3.193806058186782,6,3.19,2.43,6.5,8.29,1.04,8.09
7/4/2021 1:52,3.179999862186782,6,3.19,2.43,6,8.29,2.43,8.29
7/4/2021 1:52,3.143724688986782,6,3.15,2.43,6,8.29,2.43,8.29
7/4/2021 1:52,3.0530367559867817,6,3.05,2.43,6,8.29,2.43,8.29
7/4/2021 13:33,2.9453156861867824,6,2.93,1,6,8.11,2.43,8.29
7/4/2021 13:34,3.2214999523867824,6,3.24,1.1,6,8.2,1,8.11
7/4/2021 13:34,3.249034169786782,6,3.27,1.1,6,8.19,1.1,8.2
7/5/2021 1:56,3.071053934186782,6,3.08,8.11,6,0.9,1,8.19
7/5/2021 1:57,3.169107374486782,6,3.16,8.2,6,0.99,8.11,0.9
7/5/2021 1:57,3.214753625286782,6,3.21,8.19,6,0.88,8.2,0.99
7/5/2021 11:04,3.094297327486782,6,3.1,0.86,6,8.21,0.88,8.19
7/5/2021 11:05,3.139446670586782,6,3.15,1.02,6,8.15,0.86,8.21
7/5/2021 13:29,3.1219063666867823,6,3.13,0.97,6,8.1,1.02,8.15
7/5/2021 17:33,3.248751695686782,6,3.27,0.91,6,8.2,0.97,8.1
7/6/2021 1:17,3.2487517959867818,6,3.27,0.91,6,8.19,0.97,8.1
7/6/2021 1:18,3.293507331886782,6.5,3.34,0.87,6,8.21,0.91,8.19
7/6/2021 1:18,3.384445906686782,6.5,3.42,0.88,6.5,8.19,0.87,8.21
7/6/2021 6:10,2.974487811486782,6,2.95,3.86,6.5,8.26,0.88,8.19
7/6/2021 12:40,3.028563083686782,6,3.02,3.17,6,8.25,3.39,8.21
7/6/2021 15:44,3.047099208686782,5.5,3.02,3.17,6,8.25,3.39,8.21
7/6/2021 20:25,3.182294592686782,5.5,3.17,3.27,6,8.14,3.17,8.25
7/6/2021 20:52,2.9647677627867823,5.5,2.95,3.06,5.5,8.15,3.27,8.14
7/7/2021 0:20,2.9647677627867823,5.5,2.95,3.06,5.5,8.15,3.27,8.14
7/7/2021 0:27,2.9269538782867826,5.5,2.91,4.12,5.5,8.16,3.06,8.15
7/7/2021 4:40,3.0673334246867823,5.5,3.06,3.19,5.5,8.17,4.12,8.16
7/7/2021 8:59,3.1185333582867822,5.5,3.12,3.22,5.5,8.29,3.19,8.17
7/7/2021 12:30,3.0916499067867815,5.5,3.09,2.91,5.5,8.19,3.22,8.29
7/7/2021 19:41,2.9751551249867823,5.5,2.97,11.5,5.5,8.19,2.91,8.19
7/7/2021 21:12,3.178994787986782,5.5,3.16,8.78,5.5,8.2,11.5,8.19
7/7/2021 21:12,3.160458662986782,6,3.16,8.78,5.5,8.2,11.5,8.19
7/8/2021 0:55,3.0091563383867816,5.5,2.98,5.25,5.5,8.18,8.78,8.2
7/8/2021 12:13,2.963649253586782,5.5,2.94,2.74,5.5,8.14,5.52,8.18
7/8/2021 12:17,3.0265486262867825,5.5,3.02,2.91,5.5,8.17,2.74,8.14
7/8/2021 12:21,2.9544986329867817,5.5,2.94,3.01,5.5,8.18,2.91,8.17
7/8/2021 17:29,3.3417240507867825,6,3.41,30,5.5,8.31,3.01,8.18
7/8/2021 20:15,3.4853937901867824,6.5,3.46,22.4,6,8.26,30,8.31
7/9/2021 0:12,3.417498058086782,6.5,3.39,18.4,6.5,8.26,22.4,8.26
7/9/2021 13:57,3.288494692586782,6.5,3.25,3.27,6.5,8.25,18.4,8.26
7/9/2021 14:02,3.235918055386782,6.5,3.25,4.22,6.5,8.23,3.27,8.25
7/9/2021 14:02,3.181505295586782,6.5,3.19,4.22,6.5,8.23,3.27,8.25
7/9/2021 14:03,3.282569170786782,6.5,3.3,6.75,6.5,8.3,4.22,8.23
7/9/2021 17:20,3.228632797786782,6.5,3.23,5.6,6.5,8.25,6.75,8.3
7/9/2021 20:27,3.3344520067867824,6.5,3.35,4.4,6.5,8.17,5.6,8.25
7/10/2021 0:24,3.294309190586782,6.5,3.31,4.1,6.5,8.19,4.4,8.17
7/10/2021 12:47,3.201906062886782,6.5,3.21,4.98,6.5,8.72,4.1,8.19
7/10/2021 12:50,3.141942201286782,6.5,3.14,4.22,6.5,8.31,4.98,8.72
7/10/2021 13:13,3.293760682386782,6.5,3.31,3.98,6.5,8.29,4.22,8.31
7/10/2021 17:44,3.156988004886782,6.5,3.16,3.88,6.5,8.17,3.98,8.29
7/10/2021 23:00,3.211062182286782,6.5,3.22,3.9,6.5,8.21,3.88,8.17
7/11/2021 1:18,3.1752120159867823,6.5,3.18,3.43,6.5,8.14,3.9,8.21
7/11/2021 10:11,3.191697394486782,6.5,3.2,3.5,6.5,8.07,3.43,8.14
7/11/2021 10:11,3.246439347486782,6.5,3.26,3.4,6.5,8.01,3.5,8.07
7/11/2021 13:28,3.246259945986782,6.5,3.26,3.2,6.5,8.1,3.4,8.01
7/12/2021 0:58,3.317414543086782,6,3.34,4.1,6,8.25,3.2,8.1
7/12/2021 1:00,3.293437243686782,6,3.31,3.88,6,8.22,4.1,8.25
7/12/2021 1:02,3.3110036834867818,6,3.33,3.65,6,8.18,3.88,8.22
7/12/2021 10:53,3.2281806506867823,6,3.24,4.2,6,8.01,3.65,8.18
7/12/2021 10:53,3.322037432786782,6,3.34,2.57,6,8.1,4.2,8.01
7/12/2021 13:04,3.340173197986782,6,3.37,7.07,6,8.13,2.57,8.1
7/12/2021 23:55,3.103566825886782,6,3.09,4.6,6,8.12,7.07,8.13
7/12/2021 23:57,3.223216651786782,6,3.23,3.11,6,8.11,4.6,8.12
7/13/2021 1:29,3.281648457886782,6,3.3,3.04,6,8.07,3.11,8.11
7/13/2021 13:16,3.425621164786782,6,3.46,4.2,6,8.1,3.04,8.07
7/13/2021 13:18,3.366495246386782,6,3.39,3.7,6,8.09,4.2,8.1
7/13/2021 14:33,3.514825048586782,6.6,3.58,3.73,6,8,3.7,8.09
7/13/2021 14:33,3.518532273586782,6.5,3.58,3.73,6,8,3.7,8.09
7/14/2021 1:26,3.762865940086782,7,3.86,16.3,6.5,7.79,3.73,8.12
7/14/2021 1:29,3.7442962329867817,7,3.77,14.5,7,8.09,16.3,7.79
7/14/2021 1:34,3.598544600886782,7,3.61,7.28,7,8.12,14.5,8.09
7/14/2021 5:42,3.5110424122867823,7,3.54,6.34,7,8.09,7.28,8.12
7/14/2021 8:47,3.463008565486782,7,3.49,5.66,7,7.9,6.34,8.09
7/14/2021 14:32,3.450166773386782,7,3.48,7.57,7,8.06,5.66,7.9
7/15/2021 0:07,3.872892372186782,7,3.94,8.81,7,8.18,7.57,8.06
7/15/2021 0:08,3.8378088452867822,7,3.9,9.95,7,8.15,8.18,8.18
7/15/2021 0:09,3.873378152586782,7,3.94,8.18,7,8.18,7.57,8.06
7/15/2021 0:10,3.8378088452867822,7,3.9,9.95,7,8.15,8.18,8.18
7/15/2021 0:11,3.999852594286782,7,4.07,7.61,7,8.18,9.95,8.15
7/15/2021 3:47,3.8651369134867823,7,3.93,7.26,7,8.08,7.61,8.18
7/15/2021 9:48,3.8109238564867822,7.5,3.89,4.95,7,8.1,7.26,8.08
7/15/2021 12:27,3.9864994156867817,6,4.01,4.27,7.5,8.08,4.95,8.1
7/16/2021 0:17,3.565619500486782,6,3.61,4.52,6,8.1,4.27,8.08
7/16/2021 0:18,3.910446604886782,6,3.99,5.35,6,8.14,4.52,8.1
7/16/2021 0:20,4.8380152445867814,6,5.01,5.72,6,8.19,5.35,8.14
7/16/2021 0:21,4.800942994586782,7,5.01,5.72,6,8.19,5.35,8.14
7/16/2021 0:21,4.726798494586783,9,5.01,5.72,6,8.19,5.35,8.14
7/16/2021 0:21,4.652653994586782,11,5.01,5.72,6,8.19,5.35,8.14
7/16/2021 2:27,5.683186463986782,7,5.98,4.02,6,8.18,5.72,8.19
7/16/2021 2:29,5.720258713986782,7,5.98,4.02,7,8.18,5.72,8.19
7/16/2021 7:32,4.361083299586783,6,4.45,7.78,7,8.11,4.02,8.18
